Date,PlayerID,AccelImpulse,AccelLoad,Speed,PerformanceScore
2017-12-01,20,0.21152115211521155,0.27199794302429803,0.7168662045788698,40.01284332394598
2017-12-01,21,0.5274527452745275,0.2865357778000708,0.6992228523419449,50.440379180551446
2018-01-26,2,0.10775363250610777,0.5732421797435516,0.751912863444054,47.76362252312378
2018-01-26,3,0.48897389738973907,0.25800811791801204,0.8007771476580547,51.5919720988602
2018-01-26,4,0.5497299729972998,0.18932012818759558,0.5210565007351395,42.00355339733449
2018-01-26,7,0.5197376880545197,0.2468459324400467,0.8813574579170043,54.93136928038569
2018-01-26,8,0.37546611804037544,0.42228410233670344,0.809163741110811,53.563798716262994
2018-01-26,9,0.5197376880545197,0.17994321308342573,0.41326852101899336,37.09831407189795
2018-01-26,10,0.4824482448244824,0.5757889574323327,0.861513687600644,63.99169632858197
2018-01-26,11,0.46341777034846354,0.2076965498071382,0.46961922765325403,38.02445159362853
2018-01-26,12,0.4329432943294329,0.30506828548209663,0.4885528250367569,40.88548016160955
2018-01-26,13,0.3854956924263856,0.28508528465333294,0.6020043808323582,42.41951193040256
2018-01-26,14,0.25922592259225924,0.14676837982582863,0.4102779528110341,27.209075174304065
2018-01-26,21,0.5166516651665166,0.0,0.0,17.22172217221722
2018-01-27,1,0.37353735373537356,0.7049431458057114,0.9445494643982353,67.43433213131067
2018-01-27,2,0.46129612961296124,0.5483114649519696,0.8004620877966813,60.335656078720405
2018-01-27,3,0.5571557155715572,0.19397563886904445,0.5137576139466499,42.16296561290839
2018-01-27,4,0.16156615661566157,0.2756473709391978,0.38993908842680103,27.571753866055346
2018-01-27,5,0.3618361836183619,0.1981460505363988,0.26794090877266674,27.597438097580916
2018-01-27,7,0.6052205220522052,0.17547439667495662,0.5086746481831548,42.97898556367722
2018-01-27,8,0.26012601260126017,0.2738646607228412,0.7283133795421128,42.07680176220714
2018-01-27,9,0.18451845184518453,0.27226121793918073,0.7672757823986556,40.80184840610069
2018-01-27,10,0.14401440144014405,0.39799817199833076,0.7491283343835329,43.03803026073359
2018-01-27,11,0.26552655265526554,0.4803230180021841,0.8398445704683888,52.85647137086128
2018-01-27,12,0.17371737173717372,0.4079032217353124,0.4659735349716445,34.91980428147102
2018-01-27,13,0.38298829882988294,0.22562798535053624,0.6184625078764964,40.90262640189719
2018-01-27,14,0.0,0.3535054735863843,0.5895820205839107,31.4362498056765
2018-01-27,16,0.14401440144014405,0.24556913825923993,0.3385843310228942,24.27226235740927
2018-01-28,1,0.43744374437443745,0.3667204813567073,0.6615556955821605,48.857330710443506
2018-01-28,2,0.4086408640864087,0.3236023516886596,0.5726388013722605,43.49606723824429
2018-01-28,3,0.14671467146714673,0.8922998017713024,1.0,67.96714910794832
2018-01-28,4,0.3195319531953195,0.33898253208574325,0.6977525729888677,45.20890194233102
2018-01-28,5,0.6057605760576058,0.5536191981005483,0.41965973534971635,52.63465031692902
2018-01-28,7,0.2790279027902791,0.23417328903665552,0.8657844990548202,45.9661896960585
2018-01-28,8,0.29792979297929795,0.181746996637322,0.705944129384583,39.52069730004009
2018-01-28,10,0.9162916291629163,0.31443925615568297,0.9680739340474689,73.29349397886894
2018-01-28,11,0.35463546354635467,0.11168728008652079,0.7340894770006299,40.01374068778351
2018-01-28,12,0.819081908190819,0.16336858294618273,0.43184204998949793,47.143084704216655
2018-01-28,13,0.3573357335733573,0.19138764827481744,0.3089687040537702,28.589736196731497
2018-01-28,16,0.40864086408640865,0.10236014147529701,0.3293425750892668,28.01145268836575
2018-04-13,1,0.48532853285328537,0.2977805340871511,0.7402226423020373,50.7777236414158
2018-04-13,2,0.6333033303330334,0.16936042834605344,0.4425540852762023,41.507261465176306
2018-04-13,3,0.5315031503150316,0.37081865399460073,0.9374081075404324,61.32433039500216
2018-04-13,4,0.32871287128712867,0.29576251072883675,0.8177693761814744,48.074825273247995
2018-04-13,5,0.4118811881188119,0.3010852299830448,0.6179794160890567,44.36486113969712
2018-04-13,7,0.5733573357335734,0.3886668777623857,0.5843310228943498,51.545174546343624
2018-04-13,8,0.16966696669666967,0.26171978206213,0.7010081915563956,37.74649801050651
2018-04-13,10,0.4936993699369937,0.4691045671262742,0.9173492963663095,62.67177444765258
2018-04-13,11,0.5747074707470747,0.20184774093754526,0.7005881117412307,49.23811078086169
2018-04-13,12,0.5274527452745275,0.5045745118458729,0.6855702583490862,57.25325051564956
2018-04-13,13,0.41269126912691273,0.359189294496803,0.6949170342365047,48.893253262007356
2018-04-13,16,0.5936093609360936,0.28774573161914935,0.5936777987817685,49.167763044567046
2018-04-14,1,0.4761476147614762,0.24418013778720815,0.5830707834488551,43.44661786658465
2018-04-14,2,0.7920792079207921,0.46114551590817704,0.7061541692921652,65.31262977070448
2018-04-14,3,0.21242124212421243,0.31105245793495756,0.8021424070573409,44.187203570550366
2018-04-14,4,0.702970297029703,0.24978432404920897,0.8004620877966813,58.44055696251977
2018-04-14,5,0.31143114311431147,0.7281469981595279,0.6559546313799619,56.517759088460046
2018-04-14,8,0.4275427542754276,0.4757832463452813,0.6895610165931525,53.09623390712871
2018-04-14,10,0.4275427542754276,0.4520783883583584,0.9119932787229572,59.72048071189144
2018-04-14,11,0.45994599459945995,0.1950254762638008,0.622558286074354,42.58432523125382
2018-04-14,12,0.23312331233123312,0.27811539796196066,0.5816005040957781,36.42797381296574
2018-04-14,13,0.2790279027902791,0.29609323598519244,0.5566057550934675,37.7242297956313
2018-04-14,14,0.03330333033303331,0.19289826428890353,0.7244276412518378,31.68764119579249
2018-04-14,16,0.12511251125112513,0.1637091746028787,0.351816845200588,21.354617701819723
2018-04-15,1,0.4777677767776778,0.3665794776544335,0.7724847721066999,53.89440088462704
2018-04-15,2,0.3208820882088209,0.2426482627140628,0.7009031716026043,42.14778408418294
2018-04-15,3,0.47884788478847884,0.14386508428485206,0.7254078274872224,44.937359885351775
2018-04-15,4,0.7259225922592258,0.4737951636903113,0.8184204998949798,67.27127519481722
2018-04-15,5,0.23852385238523854,0.1429179824592619,0.6176223482461666,33.30213943635557
2018-04-15,8,0.45589558955895587,0.2560767657652197,0.7960512497374499,50.267453502054174
2018-04-15,10,0.6111611161116112,0.34311296485994397,0.91052299936988,62.159902678047835
2018-04-15,11,0.44239423942394246,0.5090904638818381,0.8235664776307496,59.16837269788434
2018-04-15,12,0.7043204320432043,0.1874266529443929,0.5499894980046208,48.05788609974059
2018-04-15,13,0.2965796579657966,0.23290337834392616,0.47143457256878796,33.36392029595035
2018-04-15,14,0.5072007200720072,0.19558140732262813,0.6457676958622137,44.951660775228305
2018-04-15,16,0.5396039603960396,0.3113128706099389,0.6203528670447384,49.04232326835722
2018-04-21,1,0.48087308730873096,0.45315315112586185,0.8599558916194074,59.79940433513334
2018-04-21,2,0.33071878616433076,0.28028753835491305,0.6992228523419448,43.67430589537295
2018-04-21,4,0.4005400540054006,0.41752010589768906,0.7370300357067843,51.83633985366246
2018-04-21,5,0.2836569371222837,0.5467795450880364,0.8071833648393192,54.58732823498798
2018-04-21,7,0.8123312331233123,0.3415176827268412,0.6988027725267798,61.755056279231106
2018-04-21,8,0.6435643564356436,0.25609787577012677,0.7849891479381081,56.155046004795956
2018-04-21,10,0.7218721872187219,0.507187264994446,0.7710565007351393,66.67053176494356
2018-04-21,11,0.6717243152886718,0.24710656086030186,0.6337504125783897,51.75270962424545
2018-04-21,12,0.26976983412626976,0.38710019995734524,0.6725777897800581,44.314927462122434
2018-04-21,13,0.15944451588015945,0.3094551519981071,0.4887028535421729,31.92008404734798
2018-04-21,14,0.9351935193519351,0.20388412045494733,0.7599243856332702,63.30006751467176
2018-04-21,15,0.4167416741674167,0.2506395306313448,0.6529090527200166,44.009675250625946
2018-04-21,16,0.15481548154815483,0.31262828354591793,0.5961232634200497,35.45223428380408
2018-04-22,1,0.6516651665166517,0.48079240912779747,0.9575719386683466,69.66765047709319
2018-04-22,2,0.38973897389738976,0.31690735404250503,0.6618357487922705,45.616069224405514
2018-04-22,4,0.5531053105310532,0.21902098960648608,0.4530560806553243,40.839412693095454
2018-04-22,5,0.2876687668766877,0.2546281032461665,0.6226002940558705,38.829905472624155
2018-04-22,7,0.5933393339333934,0.4160667474002193,0.8694391934467547,62.628175826012246
2018-04-22,8,0.28712871287128716,0.20403241164858793,0.8532871245536651,44.81494163578467
2018-04-22,10,0.32583258325832587,0.3639976562442851,0.8479311069103128,51.258711547097455
2018-04-22,11,0.8811881188118812,0.35266469912316806,0.7863894139886578,67.34140773079024
2018-04-22,12,0.44374437443744374,0.1985329262060663,0.428481411468179,35.691957070389634
2018-04-22,13,0.6341134113411342,0.4169929455883597,0.7810333963453056,61.07132510915998
2018-04-22,15,0.45184518451845185,0.13507400256372443,0.4629699642932158,34.996305045846405
2018-04-22,16,0.30603060306030605,0.23758314858139123,0.41955471539592515,32.105615567920744
2018-05-12,1,0.383952680982384,0.5143617521194468,0.8465508446604852,58.16217592541054
2018-05-12,2,0.41789893275041795,0.23006129515461587,0.6507936507936505,43.29179595662281
2018-05-12,4,0.41789893275041795,0.46851719513676265,0.7295886218381491,53.86682499084432
2018-05-12,5,0.36389353221036397,0.5936666775278909,0.8173853032076093,59.164850431528805
2018-05-12,7,0.8343834383438344,0.27770767204685526,0.6875306308198557,59.98739137368484
2018-05-12,8,0.6516651665166516,0.24961758815464047,0.7564937338094235,55.25921628269052
2018-05-12,10,0.7146714671467147,0.32412069634937213,0.7641951970874465,60.09957868611778
2018-05-12,11,0.703870387038704,0.2525163767038596,0.6393614786809492,53.19160808078376
2018-05-12,12,0.2666838112382667,0.3940946596601553,0.5868214960842559,41.58666556608926
2018-05-12,13,0.33843384338433846,0.30422903156027525,0.5752392954661384,40.59673901369174
2018-05-12,15,0.3735373537353735,0.25524817994151916,0.5855912623398443,40.47922653389123
2018-05-12,16,0.21730744503021732,0.3157790936280201,0.6320700933177302,38.83855439919892
2018-05-13,1,0.6633663366336634,0.512296473450627,0.9495204088776865,70.83944063206589
2018-05-13,2,0.4734473447344734,0.29584114454355964,0.656234684590072,47.517439128936836
2018-05-13,4,0.505079079336505,0.3550891286846466,0.567317790380172,47.58286661337746
2018-05-13,5,0.3345763147743346,0.3608908538787858,0.7225672877846789,47.267815214593305
2018-05-13,7,0.6748103381766748,0.3400727197678377,0.8110240945779696,60.8635717507494
2018-05-13,8,0.369036910171012,0.2741625409703808,0.8452005951690762,49.61333487701563
2018-05-13,10,0.32583258325832587,0.3639976562442851,0.8479311069103128,51.258711547097455
2018-05-13,11,0.7569756975697569,0.31347683405259247,0.7912903456696765,62.0580959097342
2018-05-13,12,0.4698469911791127,0.2906640761955993,0.4465448319260752,40.23519664335957
2018-05-13,13,0.6624662466246625,0.3492028265964536,0.7666456571308591,59.27715767839917
2018-05-13,15,0.4047833243667313,0.1720429957060511,0.45953730301558005,34.54545410294541
2018-05-13,16,0.29342934293429346,0.2461466028556114,0.49660434524960495,34.53934303465032
2018-06-08,1,0.5004500450045005,0.4524661575256147,0.9104629879677135,62.11263968326096
2018-06-08,2,0.3091166259483091,0.3615662929881762,0.7727968313979656,48.11599167781503
2018-06-08,3,0.4401440144014401,0.28170375971873635,0.7061541692921655,47.600064780411394
2018-06-08,4,0.08514851485148514,0.2779043903713774,0.6266750682629699,32.99093244952775
2018-06-08,5,0.5189661823325189,0.27995723158343383,0.543253218111441,44.73922106757979
2018-06-08,7,0.6408640864086409,0.3690160727086302,0.6610889402319771,55.69896997830827
2018-06-08,8,0.6766426642664266,0.21438359477681185,0.6864104179794158,52.58122256742181
2018-06-08,11,0.48694869486948694,0.29859471205607235,0.7182664706294195,50.1269959184993
2018-06-08,13,0.39243924392439256,0.2888088439017597,0.5330812854442344,40.477645775679555
2018-06-08,14,0.5436543654365437,0.21400404247842086,0.5331863053980255,43.028157110433
2018-06-08,15,0.2452745274527453,0.15364870090207067,0.4057971014492753,26.82401099346971
2018-06-08,16,0.43091809180918095,0.3434972879729927,0.5787649653434153,45.106011504186306
2018-06-09,1,0.19801980198019803,0.46925422763121144,0.9095148078134845,52.55962791416314
2018-06-09,2,0.5166516651665166,0.33400938576742134,0.6307498424700692,49.3803631134669
2018-06-09,3,0.25877587758775883,0.4449919280392422,0.8166351606805291,50.680098876917675
2018-06-09,4,0.4226822682268227,0.27017963123609656,0.7672757823986553,48.671256062052485
2018-06-09,5,0.3978397839783978,0.4864037670647621,0.9222852341944967,60.21762617458855
2018-06-09,7,0.5531053105310532,0.3061074340790359,0.9073724007561434,58.886171512207746
2018-06-09,8,0.26282628262826285,0.22039513589371573,0.6179374081075404,36.705294220983966
2018-06-09,11,0.555805580558056,0.1485818822849399,0.8102289434992647,50.48721354474202
2018-06-09,13,0.6584158415841586,0.18272163918315923,0.6934467548834277,51.15280785502484
2018-06-09,14,0.2871287128712871,0.03197784411056841,0.5984036967023734,30.58367512280763
2018-06-09,15,0.3643564356435644,0.33150238811135896,0.4777567737870194,39.120519918064765
2018-06-09,16,0.2563456345634564,0.15213633056452192,0.4664986347406005,29.166019995619294
2018-06-10,1,0.4167416741674168,0.24242134436494533,0.9428691451375759,53.401072122331264
2018-06-10,2,0.6273627362736274,0.19372506227354838,0.6977525729888677,50.62801238453478
2018-06-10,3,0.0846084608460846,0.22913949070319517,0.7664356227683258,36.00611914392019
2018-06-10,4,0.9081908190819084,0.42912584769686046,0.7763074984247005,70.45413884011565
2018-06-10,5,0.4383438343834384,1.0,0.9842470069313167,80.75302804382518
2018-06-10,7,0.1467146714671467,0.40761140506709653,0.808443604284814,45.425656027301905
2018-06-10,8,1.0,0.11331746449783489,0.5851711825246796,56.61628823408381
2018-06-10,11,0.33303330333033304,0.17057140251281502,0.6738080235244694,39.24709097892059
2018-06-10,13,0.621962196219622,0.3603849648435857,0.7632850241545892,58.1877395072599
2018-06-10,15,0.38433843384338434,0.49071538679648846,0.5555555555555555,47.68697920651427
2018-07-20,1,0.6268226822682268,0.34062315881834854,0.9232094097878596,63.021841695814494
2018-07-20,2,0.3316831683168317,0.34324510715329,0.6128964503255616,42.92749085985611
2018-07-20,3,0.5868586858685869,0.2830351513469657,0.6251837849191345,49.8359207378229
2018-07-20,4,0.6905490549054905,0.19352879294900405,0.6340264650283554,50.603477096095
2018-07-20,5,0.20342034203420345,0.5402180010630624,0.7603144597473519,50.1317600948206
2018-07-20,7,0.22097209720972102,0.2982726952495272,0.9543163201008189,49.11870375200224
2018-07-20,10,0.3071107110711071,0.3694885663915811,0.8565847511027094,51.10613428551326
2018-07-20,11,0.5998199819981997,0.26990955495289704,0.7269481201428267,53.222588569797445
2018-07-20,13,0.28172817281728174,0.2972870083379486,0.59724847721067,39.20878861219668
2018-07-20,14,0.49234923492349236,0.07296245017775237,0.48078134845620646,34.86976778524838
2018-07-20,15,0.36543654365436545,0.1581634595263442,0.4984247006931316,34.06749012912804
2018-07-20,16,0.5855085508550856,0.21328407411678463,0.6436672967863893,48.081997391941975
2018-07-21,1,0.4226822682268227,0.5033464092205462,0.8583490863264018,59.47925879245903
2018-07-21,2,0.5261026102610261,0.16148341777281064,0.5569208149548412,41.48356143295593
2018-07-21,3,0.4226822682268227,0.2528231419074855,0.7743331232934254,48.32795111425779
2018-07-21,4,0.33766233766233766,0.46473038961642127,0.6905211990278152,49.76379754355247
2018-07-21,5,0.3478847884788479,0.3949796943754578,0.5536651963873136,43.21765597472065
2018-07-21,7,0.2722772277227723,0.22829054346927563,0.8738710354967443,45.8146268896264
2018-07-21,10,0.36138613861386143,0.38480176242418884,0.702163411048099,48.278377069538315
2018-07-21,11,0.35355535553555356,0.30818142959781525,0.7849191346355806,48.22186399229832
2018-07-21,13,0.49234923492349236,0.3314456853142116,0.6803192606595253,50.137139363240976
2018-07-21,14,0.726192619261926,0.17532786095258884,0.42995169082125584,44.38240570119236
2018-07-21,15,0.49234923492349236,0.25504165247384597,0.514387733669397,42.059287368891184
2018-07-21,16,0.17371737173717372,0.2338736807016188,0.4767205769096128,29.47705431161351
